,1-1A,10-2B,11-2C,12-2D,13-2E,14-2F,15-2G,16-2H,17-3A,18-3B,19-3C,2-1B,20-3D,21-3E,22-3F,23-3G,24-3H,25-4A,26-4B,27-4C,28-4D,29-4E,3-1C,30-4F,31-4G,32-4H,33-5A,34-5B,35-5C,36-5D,37-6E,38-5F,39-5G,4-1D,40-5H,5-1E,6-1F,7-1G,8-1H,9-2A
uncultured_Hyphomicrobiaceae,0.848111053,0.83833746,0.868735423,0.888729956,0.901094617,0.914410558,0.929781249,0.908687997,0.94556797,0.951796658,0.891176859,0.809090143,0.869728867,0.901094617,0.9003694,0.924147409,0.916822655,0.919730413,0.887900407,0.901813831,0.892774005,0.901094617,0.852743889,0.92361055,0.892774005,0.897407325,0.92361055,0.937158816,0.90735811,0.876447131,0.92306941,0.930754322,0.965173201,0.81945925,0.913795227,0.913174882,0.903936013,0.926252811,0.869728867,0.912549474
uncultured_Iamiaceae,0.709991519,0.694531436,0.74370295,0.777873049,0.799781215,0.824074254,0.853061169,0.813543354,0.883943286,0.89645149,0.782160228,0.650125269,0.745365309,0.799781215,0.79847926,0.842315791,0.828554893,0.833989628,0.776424943,0.801074514,0.784971305,0.799781215,0.717433602,0.841299216,0.784971305,0.793183756,0.841299216,0.867349369,0.8111158,0.756703042,0.840275823,0.85493153,0.92395944,0.665559503,0.822935227,0.821788551,0.804903014,0.846314826,0.745365309,0.820634176
uncultured_Kineosporiaceae,0.106528757,0.099692,0.123820562,0.145700614,0.162858072,0.18575338,0.220418853,0.175253644,0.270570876,0.296579811,0.148838225,0.082985898,0.124771871,0.162858072,0.161755301,0.206446214,0.190521974,0.196570019,0.144662925,0.163964877,0.150950391,0.162858072,0.11004562,0.205198397,0.150950391,0.157384642,0.205198397,0.241528267,0.172963915,0.131546471,0.20395436,0.223007291,0.371767713,0.0883562,0.184570996,0.183392533,0.167309442,0.211475087,0.124771871,0.182217997
uncultured_Ktedonobacter,0.089930835,0.084059076,0.104844607,0.123845425,0.13884754,0.159008492,0.189846527,0.149742497,0.235140552,0.258952784,0.126582128,0.069769679,0.105667707,0.13884754,0.137880575,0.177370968,0.163228137,0.168590202,0.122940991,0.13981842,0.128426112,0.13884754,0.092956755,0.176259856,0.128426112,0.134051852,0.176259856,0.208812286,0.147726376,0.111537218,0.175152598,0.192164443,0.329064045,0.074354061,0.157963322,0.156922053,0.142754547,0.181853896,0.105667707,0.155884685
uncultured_Leptospira,0.159262986,0.149608573,0.18335799,0.213198782,0.236107943,0.26602859,0.309972032,0.252397828,0.370808243,0.401153552,0.217420012,0.12570554,0.184670313,0.236107943,0.234648198,0.292452131,0.27216914,0.279912793,0.21179955,0.237571288,0.220253579,0.236107943,0.164200833,0.290875018,0.220253579,0.228845666,0.290875018,0.33596187,0.249404985,0.19397636,0.289300622,0.313189628,0.484588974,0.133438098,0.264501214,0.262976993,0.241982707,0.298787223,0.184670313,0.261455951
uncultured_Levilinea,0.089930835,0.084059076,0.104844607,0.123845425,0.13884754,0.159008492,0.189846527,0.149742497,0.235140552,0.258952784,0.126582128,0.069769679,0.105667707,0.13884754,0.137880575,0.177370968,0.163228137,0.168590202,0.122940991,0.13981842,0.128426112,0.13884754,0.092956755,0.176259856,0.128426112,0.134051852,0.176259856,0.208812286,0.147726376,0.111537218,0.175152598,0.192164443,0.329064045,0.074354061,0.157963322,0.156922053,0.142754547,0.181853896,0.105667707,0.155884685
uncultured_Litorilinea,0.123610048,0.115819159,0.143230023,0.1678827,0.187080262,0.212516375,0.25063898,0.200877064,0.30497707,0.332784448,0.171402154,0.09670079,0.144305894,0.187080262,0.185849887,0.235328931,0.217788252,0.224461842,0.16671786,0.188314653,0.173769154,0.187080262,0.12761028,0.233958007,0.173769154,0.180968741,0.233958007,0.273626732,0.198333065,0.151956966,0.232590636,0.253466917,0.411777803,0.102859076,0.211207824,0.209903067,0.192041815,0.24084783,0.144305894,0.208602117
uncultured_Methanomicrobia,0.106528757,0.099692,0.123820562,0.145700614,0.162858072,0.18575338,0.220418853,0.175253644,0.270570876,0.296579811,0.148838225,0.082985898,0.124771871,0.162858072,0.161755301,0.206446214,0.190521974,0.196570019,0.144662925,0.163964877,0.150950391,0.162858072,0.11004562,0.205198397,0.150950391,0.157384642,0.205198397,0.241528267,0.172963915,0.131546471,0.20395436,0.223007291,0.371767713,0.0883562,0.184570996,0.183392533,0.167309442,0.211475087,0.124771871,0.182217997
uncultured_Methylococcaceae,0.300877413,0.285554158,0.337789297,0.381036349,0.412524602,0.451585315,0.505087031,0.434069757,0.572448463,0.603468399,0.38694639,0.246219804,0.339747076,0.412524602,0.410560362,0.484278833,0.459328538,0.468966108,0.379066286,0.414488065,0.39088579,0.412524602,0.308594322,0.482372502,0.39088579,0.402696589,0.482372502,0.534758093,0.430162217,0.353479847,0.480463881,0.508836455,0.68112252,0.259168078,0.449645242,0.447703544,0.420373324,0.491880514,0.339747076,0.445760265
uncultured_Methylococcales,0.777370239,0.764309679,0.805396151,0.833186074,0.850685956,0.869808019,0.892244807,0.861554816,0.91570546,0.925080581,0.836629892,0.726046094,0.806762334,0.850685956,0.849652791,0.883975132,0.873302948,0.877528862,0.832020698,0.851711405,0.838882863,0.850685956,0.783610251,0.883189886,0.838882863,0.845441718,0.883189886,0.90315538,0.859644501,0.816041031,0.882398867,0.893678569,0.945445964,0.739473298,0.868917994,0.868021347,0.854742068,0.887059306,0.806762334,0.867118023
uncultured_Methylocystaceae,0.394750519,0.377226032,0.435996791,0.482653124,0.515544461,0.555142048,0.607325828,0.537546893,0.669867157,0.697553403,0.488894372,0.331116474,0.438147163,0.515544461,0.513518469,0.587303922,0.562838569,0.572348894,0.480565588,0.517566274,0.493036962,0.515544461,0.403485551,0.585452427,0.493036962,0.505373443,0.585452427,0.635293319,0.533586116,0.453127664,0.583595785,0.610897388,0.763988402,0.346477165,0.553205862,0.551264904,0.523606278,0.594658077,0.438147163,0.549319201
uncultured_Mollicutes,0.028191068,0.026234215,0.033240128,0.039841755,0.045192899,0.052585402,0.064363399,0.049158556,0.082778322,0.093037969,0.040808628,0.021543398,0.033522137,0.045192899,0.0448442,0.059527935,0.054162759,0.05618257,0.03952312,0.04554354,0.041462423,0.045192899,0.029206286,0.059101995,0.041462423,0.043468688,0.059101995,0.071905963,0.048419568,0.035543455,0.058678292,0.065272676,0.125857225,0.023037435,0.052196339,0.051809371,0.046607203,0.061254238,0.033522137,0.05142449
uncultured_Myxococcales,0.743266489,0.728902949,0.774339323,0.805493168,0.825289033,0.847078907,0.872860188,0.837653777,0.900068605,0.911013833,0.809377897,0.687243352,0.775862859,0.825289033,0.82411647,0.863330715,0.851079522,0.855924396,0.804179796,0.826453319,0.811922203,0.825289033,0.750155165,0.862427493,0.811922203,0.81934223,0.862427493,0.885481602,0.835476646,0.786232119,0.86151792,0.874515602,0.93493404,0.701791246,0.846061,0.845035886,0.829897098,0.866881018,0.775862859,0.844003512
uncultured_Nannocystaceae,0.028191068,0.026234215,0.033240128,0.039841755,0.045192899,0.052585402,0.064363399,0.049158556,0.082778322,0.093037969,0.040808628,0.021543398,0.033522137,0.045192899,0.0448442,0.059527935,0.054162759,0.05618257,0.03952312,0.04554354,0.041462423,0.045192899,0.029206286,0.059101995,0.041462423,0.043468688,0.059101995,0.071905963,0.048419568,0.035543455,0.058678292,0.065272676,0.125857225,0.023037435,0.052196339,0.051809371,0.046607203,0.061254238,0.033522137,0.05142449
uncultured_Niastella,0.159262986,0.149608573,0.18335799,0.213198782,0.236107943,0.26602859,0.309972032,0.252397828,0.370808243,0.401153552,0.217420012,0.12570554,0.184670313,0.236107943,0.234648198,0.292452131,0.27216914,0.279912793,0.21179955,0.237571288,0.220253579,0.236107943,0.164200833,0.290875018,0.220253579,0.228845666,0.290875018,0.33596187,0.249404985,0.19397636,0.289300622,0.313189628,0.484588974,0.133438098,0.264501214,0.262976993,0.241982707,0.298787223,0.184670313,0.261455951
uncultured_Nitrosomonadales,0.499148407,0.480669968,0.541542843,0.587724148,0.619205721,0.655984263,0.702674367,0.639789638,0.75612754,0.778966668,0.593764702,0.430659884,0.543711943,0.619205721,0.617291428,0.684992491,0.662995231,0.671597996,0.58569665,0.621112858,0.597756641,0.619205721,0.508253652,0.683342961,0.597756641,0.609562836,0.683342961,0.726904546,0.636111756,0.558712616,0.681686369,0.705798796,0.831829907,0.44754864,0.654213596,0.65243575,0.626791278,0.691520201,0.543711943,0.650650724
uncultured_Nitrosospira,0.028191068,0.026234215,0.033240128,0.039841755,0.045192899,0.052585402,0.064363399,0.049158556,0.082778322,0.093037969,0.040808628,0.021543398,0.033522137,0.045192899,0.0448442,0.059527935,0.054162759,0.05618257,0.03952312,0.04554354,0.041462423,0.045192899,0.029206286,0.059101995,0.041462423,0.043468688,0.059101995,0.071905963,0.048419568,0.035543455,0.058678292,0.065272676,0.125857225,0.023037435,0.052196339,0.051809371,0.046607203,0.061254238,0.033522137,0.05142449
uncultured_Nitrospinaceae,0.028191068,0.026234215,0.033240128,0.039841755,0.045192899,0.052585402,0.064363399,0.049158556,0.082778322,0.093037969,0.040808628,0.021543398,0.033522137,0.045192899,0.0448442,0.059527935,0.054162759,0.05618257,0.03952312,0.04554354,0.041462423,0.045192899,0.029206286,0.059101995,0.041462423,0.043468688,0.059101995,0.071905963,0.048419568,0.035543455,0.058678292,0.065272676,0.125857225,0.023037435,0.052196339,0.051809371,0.046607203,0.061254238,0.033522137,0.05142449
uncultured_Nitrospira,0.499148407,0.480669968,0.541542843,0.587724148,0.619205721,0.655984263,0.702674367,0.639789638,0.75612754,0.778966668,0.593764702,0.430659884,0.543711943,0.619205721,0.617291428,0.684992491,0.662995231,0.671597996,0.58569665,0.621112858,0.597756641,0.619205721,0.508253652,0.683342961,0.597756641,0.609562836,0.683342961,0.726904546,0.636111756,0.558712616,0.681686369,0.705798796,0.831829907,0.44754864,0.654213596,0.65243575,0.626791278,0.691520201,0.543711943,0.650650724
uncultured_Nitrospiraceae,0.028191068,0.026234215,0.033240128,0.039841755,0.045192899,0.052585402,0.064363399,0.049158556,0.082778322,0.093037969,0.040808628,0.021543398,0.033522137,0.045192899,0.0448442,0.059527935,0.054162759,0.05618257,0.03952312,0.04554354,0.041462423,0.045192899,0.029206286,0.059101995,0.041462423,0.043468688,0.059101995,0.071905963,0.048419568,0.035543455,0.058678292,0.065272676,0.125857225,0.023037435,0.052196339,0.051809371,0.046607203,0.061254238,0.033522137,0.05142449
uncultured_Nitrospirae,0.23683664,0.223731152,0.26891394,0.307436774,0.33614596,0.372560989,0.423937657,0.356120169,0.491218295,0.523223187,0.312782121,0.190640388,0.270635672,0.33614596,0.334338426,0.403745295,0.37988782,0.389057987,0.305659326,0.337955018,0.316356103,0.33614596,0.243483069,0.401908925,0.316356103,0.32712436,0.401908925,0.453207,0.352477295,0.282771322,0.400072607,0.427605155,0.606340871,0.201446958,0.370730912,0.368901569,0.343390913,0.411090507,0.270635672,0.367073
uncultured_Opitutae,0.196974612,0.185538645,0.225246463,0.259736206,0.285829382,0.319416264,0.367759778,0.304183704,0.432823523,0.464497257,0.26456902,0.156954569,0.226775335,0.285829382,0.284176591,0.348623856,0.326241377,0.33481576,0.258131751,0.287484916,0.267806784,0.285829382,0.202799647,0.346892337,0.267806784,0.277593514,0.346892337,0.395815524,0.300823891,0.237584887,0.345162322,0.371254489,0.549028683,0.166243852,0.317715052,0.316015935,0.292467638,0.355564264,0.226775335,0.31431895
uncultured_Opitutus,0.042945107,0.040006279,0.050499323,0.060314845,0.068220356,0.079067688,0.096175026,0.074049951,0.122499889,0.136947616,0.061746605,0.032936236,0.050920046,0.068220356,0.067706582,0.089177421,0.081371184,0.084315189,0.059842681,0.0687368,0.062713915,0.068220356,0.044467337,0.088559307,0.062713915,0.065678029,0.088559307,0.107019101,0.072965492,0.053931884,0.087944163,0.097486888,0.182145357,0.03519195,0.078498926,0.077932992,0.07030224,0.091679738,0.050920046,0.077369879
uncultured_Parcubacteria,0.123610048,0.115819159,0.143230023,0.1678827,0.187080262,0.212516375,0.25063898,0.200877064,0.30497707,0.332784448,0.171402154,0.09670079,0.144305894,0.187080262,0.185849887,0.235328931,0.217788252,0.224461842,0.16671786,0.188314653,0.173769154,0.187080262,0.12761028,0.233958007,0.173769154,0.180968741,0.233958007,0.273626732,0.198333065,0.151956966,0.232590636,0.253466917,0.411777803,0.102859076,0.211207824,0.209903067,0.192041815,0.24084783,0.144305894,0.208602117
uncultured_Pasteuria,0.848111053,0.83833746,0.868735423,0.888729956,0.901094617,0.914410558,0.929781249,0.908687997,0.94556797,0.951796658,0.891176859,0.809090143,0.869728867,0.901094617,0.9003694,0.924147409,0.916822655,0.919730413,0.887900407,0.901813831,0.892774005,0.901094617,0.852743889,0.92361055,0.892774005,0.897407325,0.92361055,0.937158816,0.90735811,0.876447131,0.92306941,0.930754322,0.965173201,0.81945925,0.913795227,0.913174882,0.903936013,0.926252811,0.869728867,0.912549474
uncultured_Pedomicrobium,0.089930835,0.084059076,0.104844607,0.123845425,0.13884754,0.159008492,0.189846527,0.149742497,0.235140552,0.258952784,0.126582128,0.069769679,0.105667707,0.13884754,0.137880575,0.177370968,0.163228137,0.168590202,0.122940991,0.13981842,0.128426112,0.13884754,0.092956755,0.176259856,0.128426112,0.134051852,0.176259856,0.208812286,0.147726376,0.111537218,0.175152598,0.192164443,0.329064045,0.074354061,0.157963322,0.156922053,0.142754547,0.181853896,0.105667707,0.155884685
uncultured_Pedosphaera,0.615009917,0.597357938,0.654387738,0.695591545,0.722722291,0.753483203,0.791153558,0.740059615,0.832491913,0.849601879,0.700856081,0.548018512,0.656361725,0.722722291,0.72109399,0.777064107,0.759236447,0.766248628,0.693818164,0.724341785,0.704319714,0.722722291,0.623597201,0.775738862,0.704319714,0.714492089,0.775738862,0.810121675,0.736984648,0.669907363,0.774406063,0.79362129,0.888000634,0.564942814,0.752024665,0.750557966,0.729147757,0.78229027,0.656361725,0.74908307
uncultured_Peptococcaceae,0.278946979,0.264318347,0.314378245,0.35624041,0.386960609,0.42535333,0.478458609,0.408098097,0.546187973,0.577707669,0.361990779,0.226979841,0.316265141,0.386960609,0.385038314,0.457732823,0.433001895,0.442539208,0.35432516,0.388882941,0.365827722,0.386960609,0.286331781,0.455838626,0.365827722,0.377350434,0.455838626,0.508171577,0.404257349,0.329522467,0.453942921,0.482202956,0.657543772,0.239237445,0.423438939,0.421523732,0.394649688,0.46529376,0.316265141,0.419607754
uncultured_Phycisphaera,0.141184656,0.132453487,0.163075092,0.190384479,0.211501132,0.239280261,0.280493851,0.226596909,0.338381708,0.367623842,0.194265528,0.110933782,0.164271449,0.211501132,0.210151667,0.264002626,0.245009499,0.252248227,0.189098992,0.212854465,0.196873244,0.211501132,0.145659105,0.262522009,0.196873244,0.20479281,0.262522009,0.305104928,0.223818412,0.172767363,0.261044584,0.283531187,0.449317947,0.117880195,0.23785669,0.236436652,0.216937513,0.269956577,0.164271449,0.235020168
uncultured_Phycisphaerales,0.058147722,0.054227492,0.068185614,0.081145023,0.091514866,0.105646171,0.127706672,0.099123276,0.161123724,0.179196521,0.083027561,0.044761411,0.068743018,0.091514866,0.090842763,0.118716196,0.108632647,0.112442242,0.080523767,0.092190208,0.084298302,0.091514866,0.06017494,0.117919848,0.084298302,0.088186597,0.117919848,0.141549252,0.097710367,0.072728272,0.117126969,0.129387065,0.234548527,0.047786981,0.104908,0.104173195,0.094235735,0.121936407,0.068743018,0.10344175
uncultured_Phyllobacteriaceae,0.812314721,0.800778807,0.836864777,0.860936819,0.875958877,0.892254276,0.911217604,0.885236256,0.930867526,0.938669286,0.863901314,0.766628078,0.838054462,0.875958877,0.875074905,0.904247738,0.895219235,0.898798854,0.85993272,0.876835888,0.865838506,0.875958877,0.817804843,0.90358473,0.865838506,0.871468164,0.90358473,0.920378549,0.883608562,0.846117202,0.90291664,0.912423698,0.955518458,0.778672587,0.891498558,0.890736947,0.879425759,0.906849811,0.838054462,0.889969391
uncultured_Pirellula,0.216630845,0.204344074,0.246856682,0.283444796,0.310919372,0.34602603,0.396053262,0.330140048,0.462461206,0.494413183,0.288546796,0.173479929,0.24848519,0.310919372,0.309184309,0.376321415,0.353124714,0.362026004,0.281749628,0.312656607,0.291961505,0.310919372,0.222875832,0.374531429,0.291961505,0.302266541,0.374531429,0.424817148,0.326628119,0.259981631,0.372742241,0.399646885,0.578507399,0.183534333,0.344254781,0.342484978,0.317880966,0.383488596,0.24848519,0.340716659
uncultured_Planctomyces,0.346555892,0.33000439,0.385977812,0.431375466,0.463905835,0.503660654,0.557065054,0.485914906,0.622637487,0.652228256,0.437514393,0.287006822,0.388051221,0.463905835,0.461889296,0.536436516,0.51146404,0.521141124,0.429325663,0.4659199,0.441597776,0.463905835,0.354849719,0.534537677,0.441597776,0.453799284,0.534537677,0.586173076,0.4819381,0.402546075,0.53263504,0.560763139,0.72468986,0.301242812,0.501701524,0.499739153,0.471946802,0.543993315,0.388051221,0.497773576
uncultured_Polyangiaceae,0.96070685,0.957818105,0.96664362,0.972201756,0.975546006,0.979071133,0.983044983,0.977565749,0.987023965,0.988566183,0.972869095,0.948868338,0.966924281,0.975546006,0.975351766,0.981600066,0.979701406,0.980457868,0.971974889,0.975738406,0.973303199,0.975546006,0.962058986,0.981461681,0.973303199,0.974555962,0.981461681,0.984917151,0.977213857,0.968809801,0.981322068,0.983293204,0.991826715,0.952095017,0.978909946,0.978747281,0.976304775,0.9821416,0.966924281,0.978583118
uncultured_Prolixibacter,0.257604425,0.243716737,0.291420435,0.331704564,0.361497055,0.399007731,0.451407596,0.382110586,0.519119176,0.550973318,0.337266373,0.208463831,0.293228469,0.361497055,0.359627049,0.430885495,0.406517691,0.415899549,0.329853636,0.363367868,0.340981309,0.361497055,0.264631573,0.429014502,0.340981309,0.352155997,0.429014502,0.480989946,0.378358075,0.305952241,0.427142786,0.455124984,0.632649793,0.220006097,0.397129969,0.395252182,0.368984703,0.438361457,0.293228469,0.393374413
uncultured_Prosthecobacter,0.848111053,0.83833746,0.868735423,0.888729956,0.901094617,0.914410558,0.929781249,0.908687997,0.94556797,0.951796658,0.891176859,0.809090143,0.869728867,0.901094617,0.9003694,0.924147409,0.916822655,0.919730413,0.887900407,0.901813831,0.892774005,0.901094617,0.852743889,0.92361055,0.892774005,0.897407325,0.92361055,0.937158816,0.90735811,0.876447131,0.92306941,0.930754322,0.965173201,0.81945925,0.913795227,0.913174882,0.903936013,0.926252811,0.869728867,0.912549474
